"Congress" "states_served" "is_slaveholder" "count"
"1610" 37 "MD" "false" 1
"1611" 37 "MD" "true" 6
"1612" 37 "MD" "unknown" 2
"1613" 37 "ME" "false" 8
"1614" 37 "ME,AZ" "false" 1
"1615" 37 "MI" "false" 6
"1616" 37 "MI,AL" "false" 1
"1617" 37 "MN" "false" 4
"1618" 37 "MO" "true" 13
"1619" 37 "NC" "true" 1
"1620" 37 "NC" "unknown" 1
"1621" 37 "NE" "false" 1
"1622" 37 "NH" "false" 5
"1623" 37 "NJ" "false" 7
"1624" 37 "NJ" "unknown" 2
"1625" 37 "NM" "unknown" 1
"1626" 37 "NV" "unknown" 1
"1627" 37 "NY" "false" 33
"1628" 37 "NY" "unknown" 1
"1629" 37 "NY,NE" "false" 1
"1630" 37 "OH" "false" 23
"1631" 37 "OH" "unknown" 1
"1632" 37 "OH,NY" "false" 1
"1633" 37 "OR" "false" 5
"1634" 37 "PA" "false" 31
"1635" 37 "RI" "false" 4
"1636" 37 "RI" "unknown" 1
"1637" 37 "SC" "true" 1
"1638" 37 "TN" "true" 5
"1639" 37 "TN" "unknown" 1
"1640" 37 "TX" "true" 2
"1641" 37 "UT" "false" 1
"1642" 37 "VA" "true" 6
"1643" 37 "VA,WV" "false" 2
"1644" 37 "VA,WV" "true" 2
"1645" 37 "VT" "false" 5
"1646" 37 "WA,ID" "false" 1
"1647" 37 "WI" "false" 6
"1648" 38 "AZ" "unknown" 1
"1649" 38 "CA" "false" 5
"1650" 38 "CO" "unknown" 1
"1651" 38 "CT" "false" 6
"1652" 38 "DE" "false" 1
"1653" 38 "DE" "true" 3
"1654" 38 "DE" "unknown" 1
"1655" 38 "DK" "false" 1
"1656" 38 "DK" "unknown" 1
"1657" 38 "IA" "false" 8
"1658" 38 "IL" "false" 17
"1659" 38 "IN" "false" 13
"1660" 38 "IN,KS" "false" 1
"1661" 38 "KS" "false" 2
"1662" 38 "KY" "true" 10
"1663" 38 "KY" "unknown" 1
"1664" 38 "MA" "false" 12
"1665" 38 "MD" "false" 2
"1666" 38 "MD" "true" 5
"1667" 38 "ME" "false" 7
"1668" 38 "ME" "unknown" 1
"1669" 38 "MI" "false" 7
"1670" 38 "MI,AL" "false" 1
"1671" 38 "MN" "false" 3
"1672" 38 "MO" "false" 2
"1673" 38 "MO" "true" 9
"1674" 38 "MO" "unknown" 3
"1675" 38 "MT" "false" 1
"1676" 38 "NE" "false" 1
"1677" 38 "NH" "false" 5
"1678" 38 "NJ" "false" 7
"1679" 38 "NM" "unknown" 1
"1680" 38 "NV" "false" 2
"1681" 38 "NV" "unknown" 2
"1682" 38 "NY" "false" 34
"1683" 38 "NY" "unknown" 1
"1684" 38 "OH" "false" 20
"1685" 38 "OH,NY" "false" 1
"1686" 38 "OR" "false" 3
"1687" 38 "PA" "false" 26
"1688" 38 "PA,MN" "false" 1
"1689" 38 "RI" "false" 3
"1690" 38 "RI" "unknown" 1
"1691" 38 "UT" "unknown" 1
"1692" 38 "VA" "true" 2
"1693" 38 "VA,WV" "false" 2
"1694" 38 "VA,WV" "true" 2
"1695" 38 "VT" "false" 5
"1696" 38 "WA" "false" 1
"1697" 38 "WA,ID" "false" 1
"1698" 38 "WI" "false" 8
"1699" 38 "WV" "unknown" 1
"1700" 39 "CA" "false" 5
"1701" 39 "CO" "unknown" 1
"1702" 39 "CT" "false" 6
"1703" 39 "DE" "true" 3
"1704" 39 "DK" "false" 1
"1705" 39 "IA" "false" 9
"1706" 39 "ID" "false" 1
"1707" 39 "IL" "false" 16
"1708" 39 "IN" "false" 14
"1709" 39 "IN,KS" "false" 1
"1710" 39 "KS" "false" 3
"1711" 39 "KY" "true" 11
"1712" 39 "KY" "unknown" 2
"1713" 39 "MA" "false" 13
"1714" 39 "MD" "false" 3
"1715" 39 "MD" "true" 4
"1716" 39 "MD" "unknown" 1
"1717" 39 "ME" "false" 7
"1718" 39 "ME,AZ" "false" 1
"1719" 39 "MI" "false" 8
"1720" 39 "MN" "false" 3
"1721" 39 "MO" "false" 6
"1722" 39 "MO" "true" 4
"1723" 39 "MO" "unknown" 1
"1724" 39 "MT" "false" 1
"1725" 39 "NE" "false" 2
"1726" 39 "NE" "unknown" 1
"1727" 39 "NH" "false" 6
"1728" 39 "NJ" "false" 9
"1729" 39 "NM" "true" 1
"1730" 39 "NV" "false" 2
"1731" 39 "NV" "unknown" 1
"1732" 39 "NY" "false" 35
"1733" 39 "NY" "unknown" 1
"1734" 39 "OH" "false" 21
"1735" 39 "OR" "false" 2
"1736" 39 "OR" "unknown" 1
"1737" 39 "PA" "false" 27
"1738" 39 "PA,MN" "false" 1
"1739" 39 "RI" "false" 3
"1740" 39 "RI" "unknown" 1
"1741" 39 "TN" "true" 8
"1742" 39 "TN" "unknown" 2
"1743" 39 "UT" "true" 1
"1744" 39 "VA,WV" "false" 1
"1745" 39 "VA,WV" "true" 1
"1746" 39 "VT" "false" 7
"1747" 39 "WA" "false" 1
"1748" 39 "WI" "false" 8
"1749" 39 "WV" "false" 2
"1750" 39 "WV" "unknown" 1
"1751" 4 "CT" "false" 9
"1752" 4 "CT" "true" 1
"1753" 4 "CT" "unknown" 1
"1754" 4 "DE" "true" 1
"1755" 4 "DE" "unknown" 2
"1756" 4 "GA" "false" 2
"1757" 4 "GA" "true" 1
"1758" 4 "GA" "unknown" 3
"1759" 4 "KY" "true" 3
"1760" 4 "MA" "false" 17
"1761" 4 "MA" "true" 1
"1762" 4 "MD" "true" 10
"1763" 4 "MD" "unknown" 3
"1764" 4 "NC" "true" 13
"1765" 4 "NH" "false" 5
"1766" 4 "NH" "unknown" 1
"1767" 4 "NJ" "true" 4
"1768" 4 "NJ" "unknown" 4
"1769" 4 "NY" "false" 1
"1770" 4 "NY" "true" 10
"1771" 4 "NY" "unknown" 1
"1772" 4 "NY,LA" "true" 1
"1773" 4 "PA" "false" 8
"1774" 4 "PA" "true" 6
"1775" 4 "PA" "unknown" 1
"1776" 4 "PA,MD" "true" 1
"1777" 4 "RI" "false" 2
"1778" 4 "RI" "true" 3
"1779" 4 "SC" "true" 6
"1780" 4 "SC" "unknown" 2
"1781" 4 "SC,MD" "true" 1
"1782" 4 "TN" "true" 2
"1783" 4 "TN" "unknown" 2
"1784" 4 "VA" "true" 18
"1785" 4 "VA" "unknown" 2
"1786" 4 "VA,KY" "true" 2
"1787" 4 "VT" "false" 5
"1788" 40 "AL" "false" 5
"1789" 40 "AL" "true" 1
"1790" 40 "AL" "unknown" 1
"1791" 40 "AR" "false" 4
"1792" 40 "AR" "unknown" 2
"1793" 40 "AZ" "false" 1
"1794" 40 "CA" "false" 4
"1795" 40 "CA" "unknown" 1
"1796" 40 "CO" "unknown" 1
"1797" 40 "CT" "false" 6
"1798" 40 "DE" "false" 1
"1799" 40 "DE" "true" 3
"1800" 40 "DK" "false" 1
"1801" 40 "FL" "false" 3
"1802" 40 "GA" "false" 3
"1803" 40 "GA" "true" 3
"1804" 40 "IA" "false" 8
"1805" 40 "ID" "false" 1
"1806" 40 "IL" "false" 16
"1807" 40 "IN" "false" 13
"1808" 40 "KS" "false" 3
"1809" 40 "KY" "false" 1
"1810" 40 "KY" "true" 9
"1811" 40 "KY" "unknown" 2
"1812" 40 "LA" "false" 5
"1813" 40 "LA" "unknown" 2
"1814" 40 "MA" "false" 12
"1815" 40 "MD" "false" 1
"1816" 40 "MD" "true" 6
"1817" 40 "MD" "unknown" 1
"1818" 40 "ME" "false" 7
"1819" 40 "MI" "false" 8
"1820" 40 "MI,AL" "false" 1
"1821" 40 "MN" "false" 3
"1822" 40 "MN,MT" "false" 1
"1823" 40 "MO" "false" 7
"1824" 40 "MO" "true" 5
"1825" 40 "MO" "unknown" 1
"1826" 40 "NC" "false" 4
"1827" 40 "NC" "true" 4
"1828" 40 "NC" "unknown" 1
"1829" 40 "NE" "false" 2
"1830" 40 "NE" "unknown" 1
"1831" 40 "NH" "false" 5
"1832" 40 "NJ" "false" 7
"1833" 40 "NM" "true" 1
"1834" 40 "NM" "unknown" 1
"1835" 40 "NV" "false" 2
"1836" 40 "NV" "unknown" 1
"1837" 40 "NY" "false" 31
"1838" 40 "NY" "unknown" 1
"1839" 40 "NY,NE" "false" 1
"1840" 40 "OH" "false" 24
"1841" 40 "OR" "false" 3
"1842" 40 "PA" "false" 29
"1843" 40 "PA,MN" "false" 1
"1844" 40 "RI" "false" 3
"1845" 40 "RI" "unknown" 1
"1846" 40 "SC" "false" 2
"1847" 40 "SC" "true" 2
"1848" 40 "SC" "unknown" 2
"1849" 40 "TN" "true" 9
"1850" 40 "TN" "unknown" 1
"1851" 40 "UT" "true" 1
"1852" 40 "VA,WV" "true" 1
"1853" 40 "VT" "false" 5
"1854" 40 "WA" "false" 1
"1855" 40 "WI" "false" 8
"1856" 40 "WV" "false" 2
"1857" 40 "WV" "true" 1
"1858" 40 "WV" "unknown" 1
"1859" 41 "AL" "false" 3
"1860" 41 "AL" "true" 3
"1861" 41 "AL" "unknown" 2
"1862" 41 "AR" "false" 2
"1863" 41 "AR" "true" 1
"1864" 41 "AR" "unknown" 2
"1865" 41 "AZ,NY" "false" 1
"1866" 41 "CA" "false" 4
"1867" 41 "CA" "unknown" 1
"1868" 41 "CO" "unknown" 1
"1869" 41 "CT" "false" 6
"1870" 41 "DE" "false" 1
"1871" 41 "DE" "true" 2
"1872" 41 "DK" "false" 1
"1873" 41 "FL" "false" 3
"1874" 41 "GA" "false" 1
"1875" 41 "GA" "true" 6
"1876" 41 "GA" "unknown" 2
"1877" 41 "IA" "false" 10
"1878" 41 "ID" "unknown" 1
"1879" 41 "IL" "false" 17
"1880" 41 "IN" "false" 13
"1881" 41 "KS" "false" 3
"1882" 41 "KY" "false" 2
"1883" 41 "KY" "true" 9
"1884" 41 "KY" "unknown" 1
"1885" 41 "LA" "false" 6
"1886" 41 "LA" "unknown" 1
"1887" 41 "MA" "false" 13
"1888" 41 "MD" "false" 2
"1889" 41 "MD" "true" 5
"1890" 41 "ME" "false" 8
"1891" 41 "MI" "false" 8
"1892" 41 "MN" "false" 5
"1893" 41 "MN,MT" "false" 1
"1894" 41 "MO" "false" 8
"1895" 41 "MO" "true" 3
"1896" 41 "MO" "unknown" 2
"1897" 41 "MS" "false" 6
"1898" 41 "MS" "unknown" 1
"1899" 41 "NC" "false" 4
"1900" 41 "NC" "true" 6
"1901" 41 "NC" "unknown" 1
"1902" 41 "NE" "false" 2
"1903" 41 "NE" "unknown" 1
"1904" 41 "NH" "false" 5
"1905" 41 "NJ" "false" 7
"1906" 41 "NM" "true" 1
"1907" 41 "NV" "false" 2
"1908" 41 "NV" "unknown" 1
"1909" 41 "NY" "false" 33
"1910" 41 "NY,NE" "false" 1
"1911" 41 "OH" "false" 22
"1912" 41 "OH,NY" "false" 1
"1913" 41 "OR" "false" 3
"1914" 41 "PA" "false" 28
"1915" 41 "PA,MN" "false" 1
"1916" 41 "RI" "false" 3
"1917" 41 "RI" "unknown" 1
"1918" 41 "SC" "false" 3
"1919" 41 "SC" "true" 2
"1920" 41 "SC" "unknown" 2
"1921" 41 "TN" "false" 1
"1922" 41 "TN" "true" 8
"1923" 41 "TN" "unknown" 1
"1924" 41 "TX" "false" 4
"1925" 41 "TX" "true" 2
"1926" 41 "UT" "true" 1
"1927" 41 "VA" "false" 4
"1928" 41 "VA" "true" 6
"1929" 41 "VA" "unknown" 1
"1930" 41 "VA,WV" "true" 1
"1931" 41 "VT" "false" 5
"1932" 41 "WA" "unknown" 1
"1933" 41 "WI" "false" 9
"1934" 41 "WV" "false" 3
"1935" 41 "WV" "unknown" 1
"1936" 41 "WY" "true" 1
"1937" 42 "AL" "false" 3
"1938" 42 "AL" "true" 3
"1939" 42 "AL" "unknown" 2
"1940" 42 "AR" "false" 3
"1941" 42 "AR" "true" 1
"1942" 42 "AR" "unknown" 2
"1943" 42 "AZ,NY" "false" 1
"1944" 42 "CA" "false" 5
"1945" 42 "CO" "unknown" 1
"1946" 42 "CT" "false" 7
"1947" 42 "DC" "false" 1
"1948" 42 "DE" "false" 2
"1949" 42 "DE" "true" 1
"1950" 42 "DK" "false" 1
"1951" 42 "FL" "false" 3
"1952" 42 "FL" "true" 1
"1953" 42 "GA" "false" 1
"1954" 42 "GA" "true" 8
"1955" 42 "GA" "unknown" 1
"1956" 42 "IA" "false" 8
"1957" 42 "ID" "false" 1
"1958" 42 "IL" "false" 17
"1959" 42 "IN" "false" 13
"1960" 42 "KS" "false" 3
"1961" 42 "KY" "false" 1
"1962" 42 "KY" "true" 11
"1963" 42 "LA" "false" 6
"1964" 42 "LA" "unknown" 2
"1965" 42 "MA" "false" 14
"1966" 42 "MD" "false" 2
"1967" 42 "MD" "true" 4
"1968" 42 "MD" "unknown" 1
"1969" 42 "ME" "false" 7
"1970" 42 "MI" "false" 8
"1971" 42 "MN" "false" 3
"1972" 42 "MO" "false" 4
"1973" 42 "MO" "true" 5
"1974" 42 "MO" "unknown" 2
"1975" 42 "MS" "false" 5
"1976" 42 "MS" "true" 1
"1977" 42 "MS" "unknown" 1
"1978" 42 "MT" "unknown" 1
"1979" 42 "NC" "false" 1
"1980" 42 "NC" "true" 6
"1981" 42 "NC" "unknown" 2
"1982" 42 "NE" "false" 2
"1983" 42 "NE" "unknown" 1
"1984" 42 "NH" "false" 5
"1985" 42 "NJ" "false" 7
"1986" 42 "NM" "unknown" 1
"1987" 42 "NV" "false" 2
"1988" 42 "NV" "unknown" 1
"1989" 42 "NY" "false" 31
"1990" 42 "NY" "unknown" 1
"1991" 42 "OH" "false" 22
"1992" 42 "OH,NY" "false" 1
"1993" 42 "OR" "false" 3
"1994" 42 "PA" "false" 27
"1995" 42 "PA,MN" "false" 1
"1996" 42 "RI" "false" 3
"1997" 42 "RI" "unknown" 1
"1998" 42 "SC" "false" 3
"1999" 42 "SC" "true" 2
"2000" 42 "SC" "unknown" 1
"2001" 42 "TN" "false" 2
"2002" 42 "TN" "true" 5
"2003" 42 "TN" "unknown" 3
"2004" 42 "TX" "false" 3
"2005" 42 "TX" "true" 2
"2006" 42 "TX" "unknown" 2
"2007" 42 "UT" "true" 1
"2008" 42 "VA" "false" 3
"2009" 42 "VA" "true" 6
"2010" 42 "VA" "unknown" 1
"2011" 42 "VT" "false" 5
"2012" 42 "WA" "unknown" 1
"2013" 42 "WI" "false" 8
"2014" 42 "WV" "false" 3
"2015" 42 "WV" "unknown" 2
"2016" 42 "WY" "false" 1
"2017" 43 "AL" "false" 3
"2018" 43 "AL" "true" 4
"2019" 43 "AL" "unknown" 3
"2020" 43 "AR" "false" 5
"2021" 43 "AR" "true" 1
"2022" 43 "AR" "unknown" 1
"2023" 43 "AZ,NY" "false" 1
"2024" 43 "CA" "false" 7
"2025" 43 "CO" "unknown" 1
"2026" 43 "CT" "false" 7
"2027" 43 "DC" "false" 1
"2028" 43 "DE" "false" 2
"2029" 43 "DE" "true" 1
"2030" 43 "DK" "false" 1
"2031" 43 "FL" "false" 4
"2032" 43 "GA" "false" 1
"2033" 43 "GA" "true" 11
"2034" 43 "IA" "false" 11
"2035" 43 "ID" "false" 1
"2036" 43 "IL" "false" 20
"2037" 43 "IL" "unknown" 2
"2038" 43 "IN" "false" 15
"2039" 43 "KS" "false" 6
"2040" 43 "KS" "unknown" 1
"2041" 43 "KY" "false" 2
"2042" 43 "KY" "true" 9
"2043" 43 "KY" "unknown" 1
"2044" 43 "LA" "false" 6
"2045" 43 "LA" "true" 1
"2046" 43 "LA" "unknown" 1
"2047" 43 "MA" "false" 16
"2048" 43 "MD" "false" 2
"2049" 43 "MD" "true" 4
"2050" 43 "MD" "unknown" 2
"2051" 43 "ME" "false" 7
"2052" 43 "MI" "false" 12
"2053" 43 "MN" "false" 4
"2054" 43 "MO" "false" 6
"2055" 43 "MO" "true" 5
"2056" 43 "MO" "unknown" 4
"2057" 43 "MS" "false" 6
"2058" 43 "MS" "true" 3
"2059" 43 "MT" "false" 1
"2060" 43 "NC" "false" 1
"2061" 43 "NC" "true" 5
"2062" 43 "NC" "unknown" 4
"2063" 43 "NE" "false" 3
"2064" 43 "NH" "false" 5
"2065" 43 "NJ" "false" 9
"2066" 43 "NM,WV" "false" 1
"2067" 43 "NV" "false" 2
"2068" 43 "NV" "unknown" 1
"2069" 43 "NY" "false" 36
"2070" 43 "NY" "unknown" 1
"2071" 43 "OH" "false" 23
"2072" 43 "OH,NY" "false" 1
"2073" 43 "OR" "false" 4
"2074" 43 "PA" "false" 30
"2075" 43 "PA,MN" "false" 1
"2076" 43 "RI" "false" 3
"2077" 43 "RI" "unknown" 1
"2078" 43 "SC" "false" 6
"2079" 43 "SC" "true" 2
"2080" 43 "TN" "false" 2
"2081" 43 "TN" "true" 9
"2082" 43 "TN" "unknown" 1
"2083" 43 "TX" "false" 1
"2084" 43 "TX" "true" 4
"2085" 43 "TX" "unknown" 3
"2086" 43 "UT" "unknown" 1
"2087" 43 "VA" "false" 5
"2088" 43 "VA" "true" 6
"2089" 43 "VA" "unknown" 1
"2090" 43 "VT" "false" 5
"2091" 43 "WA" "false" 1
"2092" 43 "WI" "false" 10
"2093" 43 "WV" "false" 2
"2094" 43 "WV" "unknown" 3
"2095" 43 "WY" "false" 1
"2096" 44 "AL" "false" 3
"2097" 44 "AL" "true" 6
"2098" 44 "AL" "unknown" 1
"2099" 44 "AR" "false" 3
"2100" 44 "AR" "true" 1
"2101" 44 "AR" "unknown" 2
"2102" 44 "AZ" "unknown" 1
"2103" 44 "CA" "false" 6
"2104" 44 "CO" "false" 3
"2105" 44 "CO" "unknown" 1
"2106" 44 "CT" "false" 9
"2107" 44 "DE" "false" 3
"2108" 44 "DK" "false" 1
"2109" 44 "FL" "false" 3
"2110" 44 "FL" "true" 1
"2111" 44 "FL" "unknown" 1
"2112" 44 "GA" "true" 11
"2113" 44 "IA" "false" 11
"2114" 44 "ID" "false" 2
"2115" 44 "IL" "false" 18
"2116" 44 "IL" "true" 1
"2117" 44 "IL" "unknown" 3
"2118" 44 "IN" "false" 17
"2119" 44 "KS" "false" 4
"2120" 44 "KS" "unknown" 1
"2121" 44 "KY" "false" 7
"2122" 44 "KY" "true" 4
"2123" 44 "KY" "unknown" 2
"2124" 44 "LA" "false" 5
"2125" 44 "LA" "true" 2
"2126" 44 "LA" "unknown" 2
"2127" 44 "MA" "false" 15
"2128" 44 "MD" "false" 2
"2129" 44 "MD" "true" 4
"2130" 44 "MD" "unknown" 2
"2131" 44 "ME" "false" 8
"2132" 44 "MI" "false" 11
"2133" 44 "MN" "false" 5
"2134" 44 "MO" "false" 5
"2135" 44 "MO" "true" 5
"2136" 44 "MO" "unknown" 5
"2137" 44 "MS" "false" 4
"2138" 44 "MS" "true" 4
"2139" 44 "MT" "false" 1
"2140" 44 "NC" "false" 2
"2141" 44 "NC" "true" 6
"2142" 44 "NC" "unknown" 2
"2143" 44 "NE" "false" 3
"2144" 44 "NH" "false" 5
"2145" 44 "NJ" "false" 9
"2146" 44 "NM,WV" "false" 1
"2147" 44 "NV" "false" 2
"2148" 44 "NV" "unknown" 1
"2149" 44 "NY" "false" 33
"2150" 44 "NY" "unknown" 2
"2151" 44 "OH" "false" 22
"2152" 44 "OH,NY" "false" 1
"2153" 44 "OR" "false" 4
"2154" 44 "PA" "false" 29
"2155" 44 "PA" "unknown" 1
"2156" 44 "RI" "false" 3
"2157" 44 "RI" "unknown" 1
"2158" 44 "SC" "false" 6
"2159" 44 "SC" "true" 2
"2160" 44 "TN" "false" 1
"2161" 44 "TN" "true" 11
"2162" 44 "TN" "unknown" 3
"2163" 44 "TX" "false" 2
"2164" 44 "TX" "true" 6
"2165" 44 "UT" "unknown" 1
"2166" 44 "VA" "false" 2
"2167" 44 "VA" "true" 6
"2168" 44 "VA" "unknown" 3
"2169" 44 "VA,WV" "true" 1
"2170" 44 "VT" "false" 5
"2171" 44 "WA" "false" 1
"2172" 44 "WI" "false" 9
"2173" 44 "WI" "unknown" 1
"2174" 44 "WV" "false" 2
"2175" 44 "WV" "true" 2
"2176" 44 "WV" "unknown" 1
"2177" 44 "WY" "false" 1
"2178" 45 "AL" "false" 1
"2179" 45 "AL" "true" 7
"2180" 45 "AL" "unknown" 2
"2181" 45 "AR" "false" 2
"2182" 45 "AR" "true" 3
"2183" 45 "AR" "unknown" 1
"2184" 45 "AZ" "unknown" 1
"2185" 45 "CA" "false" 7
"2186" 45 "CO" "false" 3
"2187" 45 "CO" "unknown" 1
"2188" 45 "CT" "false" 6
"2189" 45 "DE" "false" 3
"2190" 45 "DK" "false" 1
"2191" 45 "FL" "false" 2
"2192" 45 "FL" "true" 2
"2193" 45 "FL" "unknown" 1
"2194" 45 "GA" "true" 12
"2195" 45 "IA" "false" 11
"2196" 45 "ID" "false" 1
"2197" 45 "IL" "false" 20
"2198" 45 "IL" "true" 1
"2199" 45 "IL,MN,MO" "false" 1
"2200" 45 "IN" "false" 16
"2201" 45 "KS" "false" 5
"2202" 45 "KY" "false" 5
"2203" 45 "KY" "true" 5
"2204" 45 "KY" "unknown" 2
"2205" 45 "LA" "false" 5
"2206" 45 "LA" "true" 4
"2207" 45 "LA" "unknown" 1
"2208" 45 "MA" "false" 14
"2209" 45 "MD" "false" 2
"2210" 45 "MD" "true" 4
"2211" 45 "MD" "unknown" 2
"2212" 45 "ME" "false" 7
"2213" 45 "MI" "false" 12
"2214" 45 "MN" "false" 5
"2215" 45 "MO" "false" 7
"2216" 45 "MO" "true" 5
"2217" 45 "MO" "unknown" 4
"2218" 45 "MS" "false" 3
"2219" 45 "MS" "true" 5
"2220" 45 "MT" "false" 1
"2221" 45 "NC" "false" 1
"2222" 45 "NC" "true" 6
"2223" 45 "NC" "unknown" 3
"2224" 45 "NE" "false" 3
"2225" 45 "NE" "unknown" 1
"2226" 45 "NH" "false" 5
"2227" 45 "NJ" "false" 9
"2228" 45 "NM" "unknown" 1
"2229" 45 "NV" "false" 3
"2230" 45 "NY" "false" 34
"2231" 45 "NY" "unknown" 1
"2232" 45 "OH" "false" 23
"2233" 45 "OH,NY" "false" 1
"2234" 45 "OR" "false" 3
"2235" 45 "PA" "false" 29
"2236" 45 "PA" "unknown" 1
"2237" 45 "RI" "false" 3
"2238" 45 "RI" "unknown" 1
"2239" 45 "SC" "false" 5
"2240" 45 "SC" "true" 1
"2241" 45 "SC" "unknown" 1
"2242" 45 "TN" "false" 1
"2243" 45 "TN" "true" 9
"2244" 45 "TN" "unknown" 2
"2245" 45 "TX" "false" 1
"2246" 45 "TX" "true" 6
"2247" 45 "TX" "unknown" 1
"2248" 45 "UT" "unknown" 1
"2249" 45 "VA" "false" 3
"2250" 45 "VA" "true" 6
"2251" 45 "VA" "unknown" 3
"2252" 45 "VT" "false" 5
"2253" 45 "WA" "false" 1
"2254" 45 "WI" "false" 10
"2255" 45 "WV" "false" 4
"2256" 45 "WV" "unknown" 1
"2257" 45 "WY" "false" 1
"2258" 46 "AL" "false" 2
"2259" 46 "AL" "true" 10
"2260" 46 "AL" "unknown" 1
"2261" 46 "AR" "false" 1
"2262" 46 "AR" "true" 4
"2263" 46 "AR" "unknown" 1
"2264" 46 "AZ" "false" 1
"2265" 46 "CA" "false" 6
"2266" 46 "CO" "false" 3
"2267" 46 "CT" "false" 6
"2268" 46 "DE" "false" 2
"2269" 46 "DE" "unknown" 1
"2270" 46 "DK" "false" 1
"2271" 46 "FL" "false" 2
"2272" 46 "FL" "true" 2
"2273" 46 "FL" "unknown" 1
"2274" 46 "GA" "false" 1
"2275" 46 "GA" "true" 10
"2276" 46 "GA" "unknown" 1
"2277" 46 "IA" "false" 12
"2278" 46 "ID" "unknown" 1
"2279" 46 "IL" "false" 21
"2280" 46 "IN" "false" 15
"2281" 46 "KS" "false" 5
"2282" 46 "KY" "false" 5
"2283" 46 "KY" "true" 5
"2284" 46 "KY" "unknown" 2
"2285" 46 "LA" "false" 4
"2286" 46 "LA" "true" 3
"2287" 46 "LA" "unknown" 1
"2288" 46 "MA" "false" 13
"2289" 46 "MD" "false" 3
"2290" 46 "MD" "true" 2
"2291" 46 "MD" "unknown" 3
"2292" 46 "ME" "false" 7
"2293" 46 "MI" "false" 12
"2294" 46 "MN" "false" 5
"2295" 46 "MO" "false" 6
"2296" 46 "MO" "true" 6
"2297" 46 "MO" "unknown" 4
"2298" 46 "MS" "false" 3
"2299" 46 "MS" "true" 5
"2300" 46 "MT" "false" 1
"2301" 46 "NC" "false" 4
"2302" 46 "NC" "true" 6
"2303" 46 "NC" "unknown" 1
"2304" 46 "NE" "false" 3
"2305" 46 "NH" "false" 7
"2306" 46 "NJ" "false" 9
"2307" 46 "NM" "false" 1
"2308" 46 "NV" "false" 3
"2309" 46 "NY" "false" 35
"2310" 46 "OH" "false" 23
"2311" 46 "OH,NY" "false" 1
"2312" 46 "OR" "false" 3
"2313" 46 "PA" "false" 29
"2314" 46 "RI" "false" 3
"2315" 46 "RI" "unknown" 1
"2316" 46 "SC" "false" 1
"2317" 46 "SC" "true" 5
"2318" 46 "SC" "unknown" 1
"2319" 46 "TN" "false" 3
"2320" 46 "TN" "true" 7
"2321" 46 "TN" "unknown" 2
"2322" 46 "TX" "false" 3
"2323" 46 "TX" "true" 5
"2324" 46 "UT" "unknown" 1
"2325" 46 "VA" "false" 3
"2326" 46 "VA" "true" 5
"2327" 46 "VA" "unknown" 3
"2328" 46 "VT" "false" 5
"2329" 46 "WA" "false" 1
"2330" 46 "WI" "false" 10
"2331" 46 "WV" "false" 4
"2332" 46 "WV" "unknown" 1
"2333" 46 "WY" "unknown" 1
"2334" 47 "AL" "false" 2
"2335" 47 "AL" "true" 7
"2336" 47 "AL" "unknown" 2
"2337" 47 "AR" "false" 1
"2338" 47 "AR" "true" 3
"2339" 47 "AR" "unknown" 2
"2340" 47 "AZ" "unknown" 1
"2341" 47 "CA" "false" 6
"2342" 47 "CO" "false" 4
"2343" 47 "CO" "unknown" 1
"2344" 47 "CT" "false" 6
"2345" 47 "DE" "false" 2
"2346" 47 "DE" "unknown" 1
"2347" 47 "DK,SD" "false" 1
"2348" 47 "FL" "false" 1
"2349" 47 "FL" "true" 3
"2350" 47 "FL" "unknown" 1
"2351" 47 "GA" "false" 3
"2352" 47 "GA" "true" 7
"2353" 47 "GA" "unknown" 3
"2354" 47 "IA" "false" 13
"2355" 47 "ID" "unknown" 1
"2356" 47 "IL" "false" 22
"2357" 47 "IN" "false" 16
"2358" 47 "KS" "false" 5
"2359" 47 "KY" "false" 6
"2360" 47 "KY" "true" 4
"2361" 47 "KY" "unknown" 2
"2362" 47 "LA" "false" 5
"2363" 47 "LA" "true" 2
"2364" 47 "LA" "unknown" 1
"2365" 47 "MA" "false" 13
"2366" 47 "MD" "false" 4
"2367" 47 "MD" "unknown" 4
"2368" 47 "ME" "false" 8
"2369" 47 "MI" "false" 11
"2370" 47 "MN" "false" 6
"2371" 47 "MO" "false" 7
"2372" 47 "MO" "true" 4
"2373" 47 "MO" "unknown" 6
"2374" 47 "MS" "false" 3
"2375" 47 "MS" "true" 6
"2376" 47 "MT" "false" 1
"2377" 47 "NC" "false" 4
"2378" 47 "NC" "true" 5
"2379" 47 "NC" "unknown" 1
"2380" 47 "NE" "false" 2
"2381" 47 "NH" "false" 5
"2382" 47 "NJ" "false" 9
"2383" 47 "NM" "false" 1
"2384" 47 "NV" "false" 2
"2385" 47 "NV" "unknown" 1
"2386" 47 "NY" "false" 37
"2387" 47 "NY,NE" "false" 1
"2388" 47 "OH" "false" 23
"2389" 47 "OH,NY" "false" 1
"2390" 47 "OR" "false" 3
"2391" 47 "PA" "false" 28
"2392" 47 "PA" "unknown" 1
"2393" 47 "RI" "false" 4
"2394" 47 "RI" "unknown" 1
"2395" 47 "SC" "false" 3
"2396" 47 "SC" "true" 5
"2397" 47 "SC" "unknown" 2
